t	x1	y1	x2	y2	x3	y3
399.76	-1.35993	2.09776	-0.979442	2.42214	-1.74043	1.77337
399.78	-1.33174	2.11577	-0.999882	2.48976	-1.66359	1.74177
399.8	-1.29643	2.13759	-1.01762	2.55264	-1.57524	1.72254
399.82	-1.25392	2.16279	-1.03068	2.61019	-1.47716	1.7154
399.84	-1.20415	2.1909	-1.03719	2.6622	-1.37111	1.7196
399.86	-1.14706	2.22132	-1.03547	2.70871	-1.25865	1.73393
399.88	-1.08266	2.25341	-1.02411	2.74997	-1.14121	1.75685
399.9	-1.01101	2.28645	-1.00204	2.78637	-1.01997	1.78653
399.92	-0.932219	2.31969	-0.968524	2.81837	-0.895914	1.82101
399.94	-0.846507	2.35232	-0.923164	2.84641	-0.769849	1.85823
399.96	-0.754164	2.38353	-0.865889	2.87089	-0.642439	1.89618
399.98	-0.655586	2.41251	-0.796914	2.89212	-0.514259	1.9329
400	-0.551272	2.43846	-0.716694	2.91031	-0.385851	1.96662
400.02	-0.441825	2.46065	-0.625879	2.92554	-0.257771	1.99576
400.04	-0.327947	2.4784	-0.525261	2.93782	-0.130632	2.01898
400.06	-0.210435	2.49113	-0.415732	2.94704	-0.00513847	2.03522
400.08	-0.0901663	2.49837	-0.298237	2.95302	0.117904	2.04372
400.1	0.0319189	2.4998	-0.173743	2.95554	0.23758	2.04405
400.12	0.154836	2.4952	-0.0432118	2.95431	0.352883	2.0361
400.14	0.277578	2.48454	0.092416	2.94899	0.462739	2.02009
400.16	0.399139	2.46793	0.232229	2.93925	0.566049	1.99661
400.18	0.51854	2.44563	0.375337	2.92469	0.661743	1.96658
400.2	0.634848	2.41805	0.52086	2.90488	0.748836	1.93122
400.22	0.747197	2.38573	0.667896	2.8794	0.826497	1.89206
400.24	0.854806	2.34932	0.815496	2.84777	0.894117	1.85087
400.26	0.956991	2.30958	0.96262	2.80955	0.951363	1.80961
400.28	1.05317	2.26734	1.10811	2.76431	0.998236	1.77037
400.3	1.14288	2.22347	1.25065	2.71172	1.03511	1.73523
400.32	1.22574	2.17889	1.38875	2.65157	1.06272	1.70621
400.34	1.30148	2.13451	1.52077	2.58386	1.0822	1.68516
400.36	1.36995	2.09123	1.64491	2.50884	1.09499	1.67362
400.38	1.43103	2.04991	1.75928	2.42708	1.10279	1.67275
400.4	1.4847	2.01138	1.86195	2.33953	1.10744	1.68324
400.42	1.53097	1.9764	1.95109	2.2475	1.11084	1.70529
400.44	1.56988	1.94563	2.02499	2.15269	1.11477	1.73857
400.46	1.6015	1.91968	2.08224	2.05712	1.12076	1.78225
400.48	1.6259	1.89907	2.12179	1.96307	1.13001	1.83507
400.5	1.64312	1.88419	2.14299	1.87295	1.14324	1.89543
400.52	1.65319	1.87536	2.14571	1.7892	1.16067	1.96152
400.54	1.6561	1.87279	2.13026	1.71413	1.18194	2.03145
400.56	1.65181	1.87657	2.09741	1.64978	1.20621	2.10337
400.58	1.64023	1.8867	2.04833	1.59781	1.23214	2.17558
400.6	1.62125	1.90304	1.98446	1.55942	1.25803	2.24666
400.62	1.59468	1.92536	1.90741	1.53523	1.28195	2.31548
400.64	1.56034	1.95329	1.81888	1.52532	1.30181	2.38126
400.66	1.51802	1.98635	1.72053	1.5292	1.31552	2.44351
400.68	1.46751	2.02396	1.61389	1.54587	1.32113	2.50205
400.7	1.4086	2.0654	1.50032	1.57388	1.31687	2.55691
400.72	1.34111	2.10984	1.38095	1.61143	1.30128	2.60825
400.74	1.26495	2.15636	1.2567	1.65643	1.2732	2.65629
400.76	1.18007	2.20396	1.12831	1.70664	1.23183	2.70127
400.78	1.08654	2.25154	0.996334	1.75975	1.17674	2.74334
400.8	0.984522	2.29798	0.861254	1.81341	1.10779	2.78255
400.82	0.874352	2.34212	0.723511	1.86541	1.02519	2.81882
400.84	0.756492	2.3828	0.583577	1.91365	0.929407	2.85195
400.86	0.631568	2.41891	0.442011	1.95623	0.821126	2.88158
400.88	0.500365	2.44942	0.299502	1.99154	0.701229	2.90729
400.9	0.363819	2.47339	0.156898	2.01821	0.570741	2.92856
400.92	0.223004	2.49003	0.0152182	2.03525	0.43079	2.94481
400.94	0.0791105	2.49875	-0.124355	2.04202	0.282576	2.95548
400.96	-0.0665845	2.49911	-0.260504	2.03825	0.127335	2.95998
400.98	-0.212749	2.49093	-0.391818	2.0241	-0.0336799	2.95777
401	-0.358035	2.47423	-0.516852	2.00012	-0.199217	2.94834
401.02	-0.501114	2.44926	-0.634199	1.9673	-0.36803	2.93123
401.04	-0.64072	2.4165	-0.742564	1.92698	-0.538876	2.90602
401.06	-0.775675	2.37662	-0.84085	1.88089	-0.7105	2.87236
401.08	-0.904927	2.33047	-0.928236	1.83102	-0.881617	2.82993
401.1	-1.02756	2.27906	-1.00425	1.7796	-1.05088	2.77852
401.12	-1.14284	2.22349	-1.0688	1.729	-1.21688	2.71798
401.14	-1.25016	2.16497	-1.12226	1.68161	-1.37807	2.64833
401.16	-1.34912	2.10473	-1.16542	1.6397	-1.53282	2.56976
401.18	-1.43944	2.04402	-1.19949	1.60536	-1.67939	2.48268
401.2	-1.521	1.98408	-1.22604	1.58035	-1.81596	2.38781
401.22	-1.5938	1.92608	-1.24691	1.56599	-1.94069	2.28617
401.24	-1.65795	1.87115	-1.26409	1.56313	-2.0518	2.17918
401.26	-1.7136	1.82032	-1.27959	1.57206	-2.14761	2.06859
401.28	-1.76099	1.77452	-1.29528	1.59254	-2.2267	1.9565
401.3	-1.80036	1.73456	-1.31277	1.62383	-2.28794	1.8453
401.32	-1.83194	1.70117	-1.33327	1.66479	-2.33062	1.73756
401.34	-1.85596	1.67493	-1.35748	1.71392	-2.35444	1.63595
401.36	-1.8726	1.65632	-1.38559	1.76957	-2.3596	1.54306
401.38	-1.88196	1.64567	-1.41719	1.83003	-2.34673	1.46131
401.4	-1.88411	1.64321	-1.45135	1.89365	-2.31686	1.39277
401.42	-1.879	1.64904	-1.48667	1.959	-2.27134	1.33909
401.44	-1.86654	1.66314	-1.52137	2.02488	-2.21171	1.30139
401.46	-1.84653	1.68533	-1.55343	2.09041	-2.13963	1.28024
401.48	-1.81871	1.71532	-1.58069	2.15503	-2.05672	1.2756
401.5	-1.78274	1.75266	-1.60098	2.21846	-1.9645	1.28687
401.52	-1.73826	1.79679	-1.61226	2.28065	-1.86427	1.31292
401.54	-1.68486	1.84695	-1.61264	2.34171	-1.75709	1.3522
401.56	-1.62214	1.90228	-1.60051	2.40181	-1.64378	1.40274
401.58	-1.54972	1.96173	-1.57455	2.46111	-1.52488	1.46235
401.6	-1.46727	2.02414	-1.5338	2.51969	-1.40074	1.52858
401.62	-1.37456	2.0882	-1.47757	2.57747	-1.27155	1.59893
401.64	-1.2715	2.15251	-1.40556	2.6342	-1.13743	1.67082
401.66	-1.15813	2.21556	-1.31774	2.68941	-0.998525	1.74172
401.68	-1.03471	2.27582	-1.21438	2.74243	-0.855039	1.80922
401.7	-0.901688	2.33173	-1.09603	2.79242	-0.707351	1.87104
401.72	-0.75975	2.38176	-0.963451	2.83838	-0.556048	1.92514
401.74	-0.609811	2.42449	-0.817653	2.87924	-0.401968	1.96973
401.76	-0.453013	2.45861	-0.659812	2.91384	-0.246213	2.00338
401.78	-0.290704	2.48304	-0.491265	2.94105	-0.0901422	2.02503
401.8	-0.124406	2.4969	-0.313478	2.95978	0.0646668	2.03403
401.82	0.0442254	2.49961	-0.128019	2.969	0.216469	2.03021
401.84	0.213452	2.49087	0.0634713	2.96785	0.363433	2.0139
401.86	0.381512	2.47072	0.259294	2.95555	0.50373	1.98589
401.88	0.546676	2.4395	0.457714	2.93152	0.635637	1.94747
401.9	0.707302	2.39786	0.65696	2.89532	0.757645	1.9004
401.92	0.861895	2.34673	0.855234	2.84668	0.868555	1.84677
401.94	1.00914	2.28728	1.0507	2.78555	0.967572	1.78901
401.96	1.14793	2.22087	1.2415	2.71203	1.05437	1.7297
401.98	1.27742	2.149	1.42572	2.6265	1.12912	1.6715
402	1.39698	2.07327	1.60143	2.52956	1.19253	1.61698
402.02	1.50622	1.99532	1.76667	2.42213	1.24577	1.56851
402.04	1.60499	1.91677	1.91953	2.30544	1.29044	1.52811
402.06	1.69331	1.83921	2.05818	2.18107	1.32845	1.49734
402.08	1.7714	1.76413	2.18093	2.05098	1.36187	1.47727
402.1	1.83957	1.69292	2.28632	1.91745	1.39282	1.46838
402.12	1.89825	1.62685	2.37322	1.78307	1.42328	1.47063
402.14	1.94791	1.56705	2.44087	1.65065	1.45495	1.48344
402.16	1.98905	1.51449	2.48898	1.52312	1.48913	1.50585
402.18	2.02214	1.47002	2.51769	1.40344	1.52659	1.5366
402.2	2.04761	1.43433	2.52763	1.29442	1.56758	1.57424
402.22	2.06582	1.40798	2.51987	1.1986	1.61177	1.61735
402.24	2.07703	1.39138	2.4958	1.11818	1.65827	1.66457
402.26	2.08142	1.38481	2.45707	1.05483	1.70576	1.71478
402.28	2.07901	1.38843	2.40547	1.00972	1.75254	1.76714
402.3	2.06971	1.40225	2.34278	0.983396	1.79665	1.82109
402.32	2.05332	1.42614	2.27066	0.97585	1.83598	1.87643
402.34	2.02949	1.45985	2.19057	0.98651	1.86841	1.93319
402.36	1.99778	1.50296	2.10368	1.0143	1.89188	1.99162
402.38	1.95764	1.55488	2.01081	1.05772	1.90447	2.05205
402.4	1.90846	1.61487	1.91246	1.11488	1.90445	2.11485
402.42	1.84957	1.68199	1.8088	1.18365	1.89035	2.18032
402.44	1.78032	1.75512	1.69973	1.26166	1.86091	2.24859
402.46	1.70007	1.83296	1.58499	1.34639	1.81516	2.31954
402.48	1.60828	1.91401	1.46417	1.43523	1.75239	2.39279
402.5	1.50451	1.99661	1.33688	1.52555	1.67214	2.46767
402.52	1.38853	2.07894	1.20284	1.6147	1.57423	2.54318
402.54	1.26032	2.15907	1.06192	1.70012	1.45872	2.61803
402.56	1.12013	2.23502	0.914294	1.77935	1.32596	2.69069
402.58	0.968497	2.30478	0.760436	1.85013	1.17656	2.75944
402.6	0.806303	2.36641	0.601194	1.91041	1.01141	2.8224
402.62	0.634734	2.41808	0.437789	1.9585	0.831679	2.87766
402.64	0.455293	2.45819	0.271792	1.99308	0.638794	2.9233
402.66	0.269755	2.4854	0.105073	2.0133	0.434436	2.95751
402.68	0.080123	2.49872	-0.0602744	2.01883	0.22052	2.9786
402.7	-0.111441	2.49751	-0.222046	2.0099	-0.00083619	2.98513
402.72	-0.302696	2.48161	-0.378047	1.98732	-0.227345	2.9759
402.74	-0.491402	2.45123	-0.526224	1.95244	-0.456581	2.95002
402.76	-0.675409	2.40704	-0.664801	1.90715	-0.686016	2.90692
402.78	-0.85273	2.35007	-0.792402	1.85373	-0.913059	2.84642
402.8	-1.02162	2.28173	-0.908144	1.79478	-1.13509	2.76869
402.82	-1.1806	2.20367	-1.01171	1.73306	-1.3495	2.67428
402.84	-1.32855	2.11777	-1.10337	1.67135	-1.55373	2.5642
402.86	-1.46464	2.02604	-1.18395	1.61226	-1.74533	2.43982
402.88	-1.5884	1.93054	-1.25478	1.55812	-1.92202	2.30296
402.9	-1.69967	1.83334	-1.3176	1.51081	-2.08174	2.15586
402.92	-1.79856	1.73642	-1.37437	1.47173	-2.22275	2.00112
402.94	-1.88543	1.64169	-1.42717	1.4417	-2.34369	1.84168
402.96	-1.96082	1.55087	-1.47798	1.42099	-2.44366	1.68075
402.98	-2.0254	1.46553	-1.52856	1.40937	-2.52223	1.52168
403	-2.07992	1.38705	-1.58029	1.4062	-2.57956	1.36791
403.02	-2.12519	1.31666	-1.63409	1.41057	-2.61629	1.22274
403.04	-2.16197	1.25535	-1.69034	1.42139	-2.63359	1.0893
403.06	-2.19099	1.20397	-1.74893	1.43759	-2.63306	0.970356
403.08	-2.2129	1.16322	-1.80919	1.45821	-2.61661	0.868231
403.1	-2.22821	1.13362	-1.87006	1.48252	-2.58635	0.784724
403.12	-2.2373	1.11557	-1.93011	1.51008	-2.54449	0.721061
403.14	-2.24041	1.10932	-1.98769	1.54075	-2.49312	0.677884
403.16	-2.23758	1.115	-2.04099	1.57473	-2.43418	0.65527
403.18	-2.22872	1.13262	-2.08816	1.61245	-2.36927	0.652778
403.2	-2.21352	1.16204	-2.12739	1.65456	-2.29965	0.669511
403.22	-2.19153	1.20299	-2.15694	1.70179	-2.22613	0.704186
403.24	-2.16214	1.25504	-2.17518	1.75487	-2.14911	0.755211
403.26	-2.1246	1.3176	-2.18064	1.81445	-2.06856	0.820749
403.28	-2.07804	1.38987	-2.17197	1.88097	-1.98412	0.898772
403.3	-2.02153	1.47086	-2.14794	1.95462	-1.89511	0.987108
403.32	-1.95408	1.55935	-2.10749	2.03524	-1.80066	1.08347
403.34	-1.87474	1.65389	-2.04966	2.12229	-1.69983	1.18548
403.36	-1.78264	1.75277	-1.97363	2.21485	-1.59165	1.29069
403.38	-1.67702	1.85408	-1.87877	2.31157	-1.47528	1.39658
403.4	-1.55736	1.95567	-1.76461	2.41069	-1.3501	1.50065
403.42	-1.42338	2.05523	-1.63096	2.51011	-1.2158	1.60036
403.44	-1.27516	2.15034	-1.47787	2.60741	-1.07245	1.69328
403.46	-1.11315	2.23851	-1.30576	2.69992	-0.920533	1.77709
403.48	-0.938211	2.31727	-1.11541	2.78482	-0.76101	1.84973
403.5	-0.751654	2.38433	-0.908031	2.85924	-0.595276	1.90941
403.52	-0.555195	2.43757	-0.685261	2.92036	-0.425129	1.95479
403.54	-0.350936	2.47525	-0.449186	2.9655	-0.252686	1.98499
403.56	-0.141296	2.496	-0.202318	2.99227	-0.080273	1.99974
403.58	0.0710773	2.49899	0.0524438	2.99864	0.0897108	1.99934
403.6	0.283409	2.48388	0.31187	2.98307	0.254949	1.98469
403.62	0.492918	2.45092	0.572476	2.94455	0.41336	1.95729
403.64	0.696928	2.40089	0.830617	2.88269	0.56324	1.9191
403.66	0.89298	2.33508	1.08259	2.79773	0.703374	1.87242
403.68	1.07892	2.2552	1.32473	2.6906	0.833116	1.81979
403.7	1.25299	2.16333	1.55357	2.5629	0.952406	1.76377
403.72	1.41383	2.06181	1.76592	2.41683	1.06175	1.7068
403.74	1.56055	1.95312	1.95897	2.25522	1.16214	1.65102
403.76	1.69268	1.83979	2.13044	2.08138	1.25493	1.59819
403.78	1.81017	1.72432	2.27865	1.89903	1.34168	1.54961
403.8	1.9133	1.60912	2.40257	1.71216	1.42404	1.50608
403.82	2.00269	1.49641	2.50188	1.5249	1.5035	1.46791
403.84	2.07916	1.3882	2.57695	1.34134	1.58136	1.43507
403.86	2.14369	1.28631	2.62885	1.16542	1.65852	1.4072
403.88	2.19738	1.19228	2.65923	1.00072	1.73553	1.38384
403.9	2.24134	1.10743	2.67022	0.850415	1.81245	1.36445
403.92	2.27666	1.03287	2.66433	0.717105	1.88898	1.34864
403.94	2.30436	0.969489	2.64427	0.602798	1.96446	1.33618
403.96	2.32536	0.918	2.61279	0.508877	2.03792	1.32712
403.98	2.34039	0.878954	2.57254	0.436111	2.10825	1.3218
404	2.35006	0.852761	2.52592	0.384708	2.1742	1.32081
404.02	2.35476	0.839702	2.47501	0.354377	2.23451	1.32503
404.04	2.35468	0.839942	2.42143	0.344418	2.28792	1.33547
404.06	2.34978	0.853535	2.36634	0.353809	2.33323	1.35326
404.08	2.33984	0.880423	2.3104	0.381291	2.36928	1.37956
404.1	2.3244	0.920425	2.25379	0.425436	2.395	1.41542
404.12	2.30279	0.973225	2.19626	0.484705	2.40932	1.46175
404.14	2.27417	1.03835	2.13716	0.557484	2.41117	1.51921
404.16	2.23751	1.11514	2.07554	0.642102	2.39948	1.58818
404.18	2.19167	1.20274	2.01021	0.736828	2.37313	1.66865
404.2	2.13539	1.30004	1.93983	0.83987	2.33096	1.7602
404.22	2.06739	1.40567	1.86301	0.94935	2.27177	1.86199
404.24	1.98638	1.51799	1.7784	1.0633	2.19436	1.97268
404.26	1.89119	1.63505	1.6848	1.17964	2.09758	2.09047
404.28	1.78081	1.75462	1.58121	1.29619	1.98042	2.21305
404.3	1.6545	1.8742	1.46694	1.41071	1.84206	2.33769
404.32	1.51184	1.99107	1.34167	1.52091	1.68201	2.46122
404.34	1.35285	2.10233	1.20552	1.62453	1.50018	2.58013
404.36	1.17802	2.20506	1.05903	1.71942	1.29701	2.69069
404.38	0.988382	2.29632	0.903223	1.80363	1.07354	2.78902
404.4	0.7855	2.37339	0.739508	1.87551	0.831492	2.87127
404.42	0.571464	2.43381	0.56966	1.93381	0.573269	2.93381
404.44	0.348835	2.47554	0.395694	1.97774	0.301976	2.97334
404.46	0.120554	2.49709	0.219755	2.00703	0.0213524	2.98715
404.48	-0.110176	2.49757	0.0439727	2.02193	-0.264325	2.97322
404.5	-0.340029	2.47677	-0.12967	2.02317	-0.550387	2.93036
404.52	-0.565705	2.43515	-0.299461	2.01194	-0.831949	2.85837
404.54	-0.784084	2.37386	-0.464051	1.9897	-1.10412	2.75802
404.56	-0.992356	2.29461	-0.622509	1.95814	-1.3622	2.63108
404.58	-1.18814	2.19962	-0.774326	1.91898	-1.60194	2.48027
404.6	-1.36954	2.0915	-0.919382	1.87387	-1.81969	2.30913
404.62	-1.53522	1.9731	-1.05786	1.82432	-2.01257	2.12187
404.64	-1.68439	1.84739	-1.19017	1.77157	-2.17861	1.9232
404.66	-1.81679	1.71734	-1.31679	1.71662	-2.31679	1.71807
404.68	-1.93264	1.58584	-1.43821	1.66023	-2.42708	1.51145
404.7	-2.03256	1.45557	-1.55479	1.60298	-2.51034	1.30816
404.72	-2.11751	1.32897	-1.66674	1.54533	-2.56827	1.11261
404.74	-2.18866	1.20821	-1.77408	1.48771	-2.60324	0.928703
404.76	-2.24736	1.09515	-1.87661	1.43063	-2.61811	0.759673
404.78	-2.29503	0.991378	-1.974	1.37471	-2.61606	0.60805
404.8	-2.33308	0.898189	-2.06578	1.32074	-2.60038	0.475635
404.82	-2.36286	0.816629	-2.15143	1.26972	-2.5743	0.363535
404.84	-2.38562	0.747525	-2.23041	1.22282	-2.54084	0.272228
404.86	-2.40246	0.691511	-2.30223	1.18136	-2.50269	0.201661
404.88	-2.41427	0.649063	-2.36644	1.14677	-2.4621	0.151356
404.9	-2.42177	0.620521	-2.42268	1.12052	-2.42085	0.120521
404.92	-2.42541	0.606115	-2.4706	1.10407	-2.38022	0.108161
404.94	-2.42545	0.605978	-2.50991	1.09879	-2.34099	0.113163
404.96	-2.42186	0.620153	-2.54025	1.10593	-2.30347	0.134371
404.98	-2.4144	0.648591	-2.56124	1.12654	-2.26756	0.170638
405	-2.40256	0.691146	-2.57234	1.16144	-2.23278	0.220854
405.02	-2.38562	0.747552	-2.57289	1.21115	-2.19834	0.283949
405.04	-2.36259	0.817403	-2.56202	1.27591	-2.16317	0.358894
405.06	-2.33233	0.900122	-2.53864	1.35557	-2.12603	0.44467
405.08	-2.2935	0.994923	-2.50149	1.44961	-2.0855	0.540238
405.1	-2.24461	1.10077	-2.44911	1.55704	-2.04012	0.644506
405.12	-2.18414	1.21637	-2.37992	1.67644	-1.98835	0.756291
405.14	-2.1105	1.34007	-2.29228	1.80585	-1.92872	0.874285
405.16	-2.02221	1.46993	-2.1846	1.94282	-1.85981	0.997032
405.18	-1.91791	1.60363	-2.05544	2.08434	-1.78038	1.12292
405.2	-1.79651	1.73855	-1.90368	2.22693	-1.68935	1.25016
405.22	-1.65728	1.87174	-1.72863	2.36662	-1.58594	1.37686
405.24	-1.49993	2.00006	-1.5302	2.49914	-1.46965	1.50097
405.26	-1.32469	2.12019	-1.30906	2.61994	-1.34033	1.62043
405.28	-1.13243	2.22881	-1.06667	2.72447	-1.19819	1.73316
405.3	-0.924617	2.32273	-0.805416	2.80832	-1.04382	1.83715
405.32	-0.703368	2.39901	-0.528585	2.86747	-0.878152	1.93056
405.34	-0.471376	2.45516	-0.240307	2.89856	-0.702446	2.01175
405.36	-0.231824	2.48923	0.0545718	2.89908	-0.518221	2.07938
405.38	0.0117431	2.49997	0.350685	2.86756	-0.327199	2.13239
405.4	0.255582	2.4869	0.642398	2.80372	-0.131234	2.17008
405.42	0.495926	2.45032	0.924094	2.70853	0.0677576	2.19211
405.44	0.729166	2.3913	1.19047	2.58416	0.26786	2.19844
405.46	0.952021	2.31164	1.43684	2.43392	0.467204	2.18935
405.48	1.16167	2.21371	1.65933	2.26201	0.664009	2.16541
405.5	1.35587	2.10039	1.85513	2.07333	0.856599	2.12744
405.52	1.53299	1.97483	2.02255	1.87319	1.04343	2.07647
405.54	1.69205	1.84037	2.16103	1.66699	1.22308	2.01375
405.56	1.83271	1.70035	2.27114	1.45997	1.39428	1.94072
405.58	1.95516	1.55799	2.3544	1.25698	1.55593	1.859
405.6	2.06011	1.41632	2.41313	1.06224	1.70708	1.7704
405.62	2.14862	1.27806	2.45022	0.879273	1.84701	1.67685
405.64	2.22206	1.14563	2.46893	0.710828	1.97518	1.58043
405.66	2.28197	1.02108	2.47266	0.558867	2.09129	1.48329
405.68	2.33001	0.906127	2.46475	0.424626	2.19526	1.38763
405.7	2.36781	0.802172	2.44838	0.308706	2.28724	1.29564
405.72	2.39697	0.710322	2.42637	0.211187	2.36756	1.20946
405.74	2.41895	0.63143	2.40117	0.131746	2.43672	1.13111
405.76	2.43505	0.566141	2.37479	0.0697858	2.49531	1.0625
405.78	2.4464	0.514924	2.34881	0.0245404	2.54398	1.00531
405.8	2.45386	0.47811	2.32435	-0.00482594	2.58336	0.961047
405.82	2.45808	0.45592	2.30215	-0.0191453	2.614	0.930986
405.84	2.45944	0.448486	2.28259	-0.019192	2.6363	0.916165
405.86	2.45809	0.455865	2.26572	-0.00564787	2.65045	0.917379
405.88	2.45387	0.478043	2.2513	0.0209141	2.65644	0.935171
405.9	2.4464	0.514927	2.23886	0.0600313	2.65393	0.969823
405.92	2.43501	0.566338	2.2277	0.11134	2.64232	1.02133
405.94	2.4188	0.63198	2.2169	0.174555	2.6207	1.0894
405.96	2.39664	0.711415	2.20539	0.249437	2.58789	1.17339
405.98	2.36718	0.804028	2.19191	0.335755	2.54245	1.2723
406	2.3289	0.908977	2.17502	0.433244	2.48277	1.38471
406.02	2.28014	1.02516	2.15316	0.541553	2.40713	1.50876
406.04	2.21919	1.15116	2.1246	0.660193	2.31379	1.64213
406.06	2.14433	1.28524	2.08752	0.788477	2.20115	1.782
406.08	2.05393	1.42527	2.04002	0.925461	2.06783	1.92507
406.1	1.94653	1.56876	1.98018	1.0699	1.91289	2.06763
406.12	1.821	1.71288	1.90611	1.22018	1.73589	2.20558
406.14	1.67659	1.85447	1.81608	1.37432	1.5371	2.33462
406.16	1.51306	1.99014	1.70858	1.52995	1.31755	2.45032
406.18	1.33079	2.11636	1.58244	1.68431	1.07914	2.54842
406.2	1.1308	2.22964	1.43697	1.83435	0.824625	2.62494
406.22	0.914798	2.32662	1.27202	1.97677	0.55758	2.67647
406.24	0.685184	2.40427	1.08808	2.10818	0.282285	2.70037
406.26	0.444954	2.46008	0.886364	2.22523	0.00354326	2.69494
406.28	0.197604	2.49218	0.668753	2.32479	-0.273545	2.65957
406.3	-0.0530224	2.49944	0.437806	2.40411	-0.543851	2.59476
406.32	-0.302921	2.48158	0.196655	2.46099	-0.802496	2.50217
406.34	-0.548118	2.43917	-0.0511216	2.4939	-1.04511	2.38445
406.36	-0.784869	2.3736	-0.301662	2.5021	-1.26808	2.2451
406.38	-1.00983	2.28697	-0.551004	2.48567	-1.46865	2.08828
406.4	-1.2202	2.182	-0.795274	2.44552	-1.64512	1.91848
406.42	-1.4138	2.06183	-1.03086	2.38332	-1.79674	1.74034
406.44	-1.58917	1.92991	-1.25458	2.30145	-1.92376	1.55836
406.46	-1.7455	1.78975	-1.46377	2.20282	-2.02724	1.37668
406.48	-1.88266	1.64487	-1.6564	2.09075	-2.10892	1.19899
406.5	-2.00106	1.49858	-1.8311	1.96881	-2.17103	1.02836
406.52	-2.10162	1.35395	-1.98711	1.84066	-2.21614	0.867242
406.54	-2.18561	1.21371	-2.1243	1.70994	-2.24693	0.717486
406.56	-2.25457	1.08023	-2.24305	1.5801	-2.26609	0.580364
406.58	-2.3102	0.955503	-2.34419	1.45435	-2.2762	0.45666
406.6	-2.35424	0.841165	-2.42886	1.33557	-2.27961	0.346765
406.62	-2.38843	0.738522	-2.49841	1.22628	-2.27845	0.250768
406.64	-2.4144	0.648585	-2.55428	1.12862	-2.27452	0.16855
406.66	-2.43366	0.572117	-2.59792	1.04436	-2.26939	0.0998713
406.68	-2.44749	0.509675	-2.63069	0.974907	-2.2643	0.0444427
406.7	-2.45701	0.461649	-2.65374	0.921317	-2.26027	0.00198152
406.72	-2.46304	0.428302	-2.66804	0.884344	-2.25804	-0.0277403
406.74	-2.46619	0.409794	-2.67424	0.864452	-2.25813	-0.0448638
406.76	-2.46678	0.406207	-2.6727	0.861833	-2.26086	-0.0494204
406.78	-2.46488	0.417551	-2.66347	0.876421	-2.26629	-0.0413201
406.8	-2.4603	0.443772	-2.64629	0.907893	-2.27431	-0.0203491
406.82	-2.45255	0.484742	-2.62058	0.955663	-2.28453	0.013821
406.84	-2.44093	0.540244	-2.58554	1.01887	-2.29632	0.061614
406.86	-2.42445	0.609945	-2.54015	1.09638	-2.30876	0.123515
406.88	-2.40192	0.693369	-2.48322	1.18671	-2.32063	0.200022
406.9	-2.37195	0.789851	-2.41353	1.28812	-2.33036	0.291583
406.92	-2.33296	0.898503	-2.32986	1.39849	-2.33606	0.398513
406.94	-2.28327	1.01817	-2.23108	1.51544	-2.33547	0.520899
406.96	-2.22116	1.14737	-2.11629	1.63625	-2.32602	0.658493
406.98	-2.14489	1.28431	-1.98488	1.75801	-2.3049	0.810603
407	-2.05286	1.4268	-1.8366	1.87761	-2.26913	0.975986
407.02	-1.94368	1.5723	-1.67166	1.99183	-2.21569	1.15276
407.04	-1.81625	1.71792	-1.49077	2.09748	-2.14172	1.33836
407.06	-1.66991	1.86049	-1.29514	2.19147	-2.04467	1.5295
407.08	-1.50453	1.9966	-1.08652	2.27095	-1.92253	1.72224
407.1	-1.32057	2.12276	-0.86711	2.33341	-1.77403	1.9121
407.12	-1.11918	2.2355	-0.639554	2.37678	-1.5988	2.09421
407.14	-0.902166	2.33154	-0.406813	2.39955	-1.39752	2.26354
407.16	-0.672013	2.40799	-0.172065	2.40079	-1.17196	2.41518
407.18	-0.43178	2.46243	0.0614196	2.38025	-0.924979	2.54462
407.2	-0.184996	2.49315	0.290415	2.33828	-0.660407	2.64801
407.22	0.0644981	2.49917	0.511875	2.27589	-0.382879	2.72245
407.24	0.312734	2.48036	0.723049	2.19463	-0.0975802	2.76609
407.26	0.555811	2.43743	0.92159	2.09654	0.190032	2.77832
407.28	0.790082	2.37187	1.10563	1.98402	0.474532	2.75972
407.3	1.01232	2.28587	1.27383	1.85971	0.750812	2.71203
407.32	1.21985	2.18219	1.42538	1.72639	1.01432	2.638
407.34	1.41064	2.064	1.56001	1.58683	1.26127	2.54117
407.36	1.58332	1.93471	1.67792	1.44374	1.48873	2.42568
407.38	1.73721	1.79781	1.77974	1.29962	1.69468	2.29599
407.4	1.87223	1.65673	1.86645	1.15676	1.87801	2.1567
407.42	1.98887	1.51472	1.93932	1.01718	2.03843	2.01226
407.44	2.08807	1.37476	1.99979	0.882618	2.17634	1.86691
407.46	2.17109	1.2395	2.04946	0.75452	2.29272	1.72448
407.48	2.23947	1.11121	2.08996	0.634088	2.38897	1.58834
407.5	2.29484	0.991828	2.12297	0.522295	2.46671	1.46136
